direction,signal_bar,signal_timestamp_utc,entry_bar,entry_timestamp_utc,entry_price,stop_price,tp_price,exit_bar,exit_timestamp_utc,exit_price,exit_reason,bars_held,units,notional_entry,notional_exit,cost_entry,cost_exit,cost_total,gross_pnl,net_pnl,r_multiple,equity_before,equity_after,return_frac,atr_at_entry,stop_distance_atr
short,4562,2019-09-19 00:00:00+00:00,4563,2019-09-19 04:00:00+00:00,9822.7,10395.8692358068,8103.1922925796025,4596,2019-09-24 16:00:00+00:00,8103.1922925796025,take_profit,33,0.8857249324810536,8700.210294281645,7177.199446226062,13.48532595613655,11.124659141650396,24.609985097786947,1523.0108480555834,1498.4008629577963,3.0,106340.06020974187,107838.46107269968,0.014757618419502332,120.86923580680036,4.7420605580973785
short,4665,2019-10-06 04:00:00+00:00,4666,2019-10-06 08:00:00+00:00,7963.11,8337.1281076202,6841.0556771394,4685,2019-10-09 12:00:00+00:00,8337.1281076202,stop,19,1.377372583049134,10968.169389804389,11483.331676804371,17.0006625541968,17.799164099046774,34.79982665324357,-515.1622869999835,-549.962113653227,-1.0,107838.46107269968,107288.49895904645,-0.005337755960902128,119.65810762019936,3.12572307099617
short,4726,2019-10-16 08:00:00+00:00,4727,2019-10-16 12:00:00+00:00,8055.66,8506.048796655678,6704.493610032967,4782,2019-10-25 16:00:00+00:00,8506.048796655678,stop,55,1.1377114178607262,9165.016360403937,9677.428836835654,14.205775358626102,15.000014697095263,29.205790055721366,-512.4124764317173,-541.6182664874386,-1.0,107288.49895904645,106746.88069255902,-0.005284983205903781,103.0487966556772,4.370636157553468
long,4843,2019-11-04 20:00:00+00:00,4844,2019-11-05 00:00:00+00:00,9392.4,8933.665532800407,10768.603401598777,4865,2019-11-08 12:00:00+00:00,8933.665532800407,stop,21,1.1423384459478882,10729.299619720945,10205.26960135743,16.630414410567465,15.818167882104015,32.44858229267148,-524.030018363515,-556.4786006561865,-1.0,106746.88069255902,106190.40209190283,-0.005309606140445969,132.47446719959243,3.462814207876307
short,4904,2019-11-15 00:00:00+00:00,4905,2019-11-15 04:00:00+00:00,8558.13,8982.894130098393,7283.837609704817,4948,2019-11-22 08:00:00+00:00,7283.837609704817,take_profit,43,1.1999704047072197,10269.502719636997,8740.389564339157,15.917729215437346,13.547603824725693,29.46533304016304,1529.1131552978404,1499.6478222576775,3.0,106190.40209190283,107690.04991416051,0.014710956645640552,94.89413009839399,4.47618972488566
short,5018,2019-12-04 00:00:00+00:00,5019,2019-12-04 04:00:00+00:00,7150.91,7530.322992744254,6012.671021767236,5021,2019-12-04 12:00:00+00:00,7530.322992744254,stop,2,1.3631652950777886,9747.872340224709,10265.074964435278,15.109202127348299,15.91086619487468,31.02006832222298,-517.2026242105686,-548.2226925327916,-1.0,107690.04991416051,107141.82722162773,-0.005299883129649336,130.322992744254,2.9113281145163312
short,5057,2019-12-10 12:00:00+00:00,5058,2019-12-10 16:00:00+00:00,7236.4,7756.788097035895,5675.2357088923145,5148,2019-12-25 16:00:00+00:00,7239.02,time_stop,90,0.988611218585229,7153.986222170151,7156.576383562845,11.088678644363734,11.09269339452241,22.181372038886146,-2.590161392694091,-24.771533431580234,-0.0050347039352440824,107141.82722162773,107117.05568819614,-0.0002407520573848986,106.78809703589427,4.873090835779001
short,5183,2019-12-31 12:00:00+00:00,5184,2019-12-31 16:00:00+00:00,7195.0,7610.319300028682,5949.042099913954,5219,2020-01-06 12:00:00+00:00,7610.319300028682,stop,35,1.2384150051423728,8910.395961999373,9424.733615080118,13.811113741099028,14.608337103374183,28.41945084447321,-514.3376530807468,-542.75710392522,-1.0,107117.05568819614,106574.29858427092,-0.005276272315221803,81.86930002868193,5.072955306606747
long,5221,2020-01-06 20:00:00+00:00,5222,2020-01-07 00:00:00+00:00,7758.9,7209.272281932099,9407.783154203702,5312,2020-01-22 00:00:00+00:00,8715.77,time_stop,90,0.9483648808552979,7358.26827406817,8265.73017761218,11.405315824805664,12.811881775298879,24.21719760010454,907.4619035440097,883.2447059439052,1.7409420386651415,106574.29858427092,107457.54329021482,0.008472409877488605,108.72771806790134,5.055083725059454
long,5342,2020-01-27 00:00:00+00:00,5343,2020-01-27 04:00:00+00:00,8670.11,8153.604614851902,10219.626155444297,5433,2020-02-11 04:00:00+00:00,9739.94,time_stop,90,1.0177315939101554,8823.844869676379,9912.64466078928,13.676959547998386,15.364599224223383,29.04155877222177,1088.7997911129016,1059.7582323406798,2.071285277486981,107457.54329021482,108517.3015225555,0.01008018940791321,101.29538514809757,5.099002135121448
long,5436,2020-02-11 16:00:00+00:00,5437,2020-02-11 20:00:00+00:00,10246.59,9552.460782318942,12328.977653043175,5471,2020-02-17 12:00:00+00:00,9552.460782318942,stop,34,0.7649334252568892,7837.959185902989,7306.996545851332,12.148836738149631,11.325844646069564,23.474681384219195,-530.9626400516569,-554.437321435876,-1.0,108517.3015225555,107962.86420111962,-0.005221057750710439,147.539217681058,4.704709897415804
short,5590,2020-03-08 12:00:00+00:00,5591,2020-03-08 16:00:00+00:00,8400.85,9327.681482062642,5620.3555538120745,5613,2020-03-12 08:00:00+00:00,5620.3555538120745,take_profit,22,0.5520139070184729,4637.386030776138,3102.514428092776,7.1879483477030135,4.808897363543803,11.996845711246817,1534.871602683362,1522.8747569721152,3.0,107962.86420111962,109485.73895809174,0.014882757173072915,139.68148206264314,6.635321077470989
short,5706,2020-03-27 20:00:00+00:00,5707,2020-03-28 00:00:00+00:00,6359.11,7049.538928852324,4287.823213443027,5741,2020-04-02 16:00:00+00:00,7049.538928852324,stop,34,0.7520516879399779,4782.379409295992,5301.617650641974,7.412688084408788,8.21750735849506,15.630195442903847,-519.2382413459812,-534.8684367888851,-1.0,109485.73895809174,108950.87052130286,-0.005150510827191646,206.94892885232386,3.336228569440944
short,5803,2020-04-13 00:00:00+00:00,5804,2020-04-13 04:00:00+00:00,6675.53,7543.509760312629,4071.590719062113,5866,2020-04-23 12:00:00+00:00,7543.509760312629,stop,62,0.5951335765893675,3972.8320445296204,4489.3959436916575,6.1578896690209115,6.958563712722069,13.11645338174298,-516.5638991620368,-529.6803525437798,-1.0,108950.87052130286,108421.19016875907,-0.005126958672518737,153.50976031262877,5.654231747512037
long,5887,2020-04-27 00:00:00+00:00,5888,2020-04-27 04:00:00+00:00,7733.01,7352.220916489815,8875.377250530557,5903,2020-04-29 16:00:00+00:00,8875.377250530557,take_profit,15,1.3870945263858898,10726.41584348735,12310.987203820783,16.62594455740539,19.082030165922212,35.7079747233276,1584.5713603334336,1548.8633856101062,3.000000000000002,108421.19016875907,109970.05355436918,0.014661978226883272,124.31908351018515,3.062997833948705
long,5988,2020-05-13 20:00:00+00:00,5989,2020-05-14 00:00:00+00:00,9309.35,7948.599968991461,13391.60009302562,6079,2020-05-29 00:00:00+00:00,9521.26,time_stop,90,0.3938524770602519,3666.510557320856,3749.971835734694,5.683091363847327,5.812456345388775,11.495547709236103,83.46127841383792,71.96573070460181,0.1557302922440058,109970.05355436918,110042.01928507378,0.0006714038226571721,251.40003100853917,5.412688397649084
long,6090,2020-05-30 20:00:00+00:00,6091,2020-05-31 00:00:00+00:00,9697.72,9180.966301147777,11247.981096556667,6161,2020-06-11 16:00:00+00:00,9180.966301147777,stop,70,1.0378147272428462,10064.436636677494,9528.142037651442,15.599876786850116,14.768620158359735,30.36849694520985,-536.2945990260511,-566.6630959712609,-1.0,110042.01928507378,109475.35618910252,-0.005283132601002893,149.0336988522232,3.4673614278648346
