direction,signal_bar,signal_timestamp_utc,entry_bar,entry_timestamp_utc,entry_price,stop_price,tp_price,exit_bar,exit_timestamp_utc,exit_price,exit_reason,bars_held,units,notional_entry,notional_exit,cost_entry,cost_exit,cost_total,gross_pnl,net_pnl,r_multiple,equity_before,equity_after,return_frac,atr_at_entry,stop_distance_atr
long,2024,2025-08-25 22:00:00+00:00,2025,2025-08-26 02:00:00+00:00,3424.39990234375,3348.6964815612573,3651.510164691228,2068,2025-09-05 10:00:00+00:00,3651.510164691228,take_profit,43,6.722388459994846,23020.146385923104,24546.86979267419,23.020146385923105,24.54686979267419,47.5670161785973,1526.7234067510885,1479.1563905724913,3.0,101042.63169971044,102521.78809028293,0.014532655856637896,14.103567266867556,5.3676789247736645
long,2133,2025-09-22 06:00:00+00:00,2134,2025-09-22 10:00:00+00:00,3757.89990234375,3638.991112990479,4114.6262704035635,2222,2025-10-13 10:00:00+00:00,4114.6262704035635,take_profit,88,4.342013630879024,16316.852599455517,17865.763352065194,16.316852599455515,17.865763352065194,34.18261595152071,1548.910752609678,1514.7281366581572,3.000000000000004,102521.78809028293,104036.5162269411,0.01466896786118316,21.50888700952117,5.528356223203673
long,2339,2025-11-09 23:00:00+00:00,2340,2025-11-10 03:00:00+00:00,4056.800048828125,3942.959506527727,4398.3216757293185,2430,2025-12-02 11:00:00+00:00,4251.10009765625,time_stop,90,4.601851100674925,18668.789769917796,19562.929663478695,18.668789769917797,19.562929663478695,38.23171943339649,894.1398935608987,855.9081741275022,1.7067737459947605,104036.5162269411,104892.4244010686,0.008168976751307634,30.240444644147956,3.764512844966647
long,2473,2025-12-11 15:00:00+00:00,2474,2025-12-11 19:00:00+00:00,4298.39990234375,4174.520628384928,4670.037724220215,2564,2026-01-06 11:00:00+00:00,4498.2998046875,time_stop,90,4.263479667573098,18326.14058674077,19178.409755933197,18.32614058674077,19.178409755933195,37.504550342673966,852.269169192426,814.7646188497521,1.6136670482117792,104892.4244010686,105707.18901991834,0.0077132839307825956,33.27917630257131,3.7224260850846274
long,2564,2026-01-06 11:00:00+00:00,2565,2026-01-06 15:00:00+00:00,4498.0,4245.673559454032,5254.979321637903,2652,2026-01-28 03:00:00+00:00,5254.979321637903,take_profit,87,2.1092937692133895,9487.603373921826,11084.295140476033,9.487603373921825,11.084295140476033,20.57189851439786,1596.691766554207,1576.1198680398093,3.0,105707.18901991834,107283.30888795815,0.014806738855814416,38.626245233467365,6.53251277779756
long,2656,2026-01-28 19:00:00+00:00,2657,2026-01-28 23:00:00+00:00,5449.89990234375,4917.17151874421,7048.085053142371,2668,2026-02-02 15:00:00+00:00,4677.39990234375,stop,11,1.013858478014963,5525.427220324131,4742.221546057572,5.525427220324131,4.742221546057571,10.267648766381702,-783.205674266559,-793.4733230329406,-1.450082300440555,107283.30888795815,106489.8355649252,-0.007345462752675477,66.42857891204048,8.019566161500121
long,2746,2026-02-20 11:00:00+00:00,2747,2026-02-20 15:00:00+00:00,5073.60009765625,4850.418816351723,5743.143941569831,2837,2026-03-13 14:00:00+00:00,5050.89990234375,time_stop,90,2.4022795211255974,12188.20561298044,12133.67339865567,12.188205612980441,12.13367339865567,24.321879011636113,-54.53221432477003,-78.85409333640615,-0.1017119140987723,106489.8355649252,106410.98147158879,-0.0007353819083893344,49.58118364827708,4.501330240273168
short,2854,2026-03-18 10:00:00+00:00,2855,2026-03-18 14:00:00+00:00,4881.89990234375,5100.083005262283,4227.35059358815,2871,2026-03-23 06:00:00+00:00,4227.35059358815,take_profit,16,2.27471948839917,11104.952848275334,9616.036779530765,11.104952848275333,9.616036779530765,20.720989627806098,1488.916068744568,1468.195079116762,3.0,106410.98147158879,107879.17655070555,0.014791247572014474,50.683102918533315,4.304848960594125
long,2980,2026-04-17 10:00:00+00:00,2981,2026-04-17 14:00:00+00:00,4903.2998046875,4766.375722762563,5314.072050462311,2983,2026-04-19 22:00:00+00:00,4766.375722762563,stop,2,3.9127489012740417,19185.38092340824,18649.631372298485,19.18538092340824,18.649631372298487,37.835012295706726,-535.7495511097546,-573.5845634054614,-1.0,107879.17655070555,107305.5919873001,-0.005353103537066295,41.524179581187546,3.2974542376502565
short,3020,2026-04-28 02:00:00+00:00,3021,2026-04-28 06:00:00+00:00,4645.89990234375,4793.87274354378,4201.981378743659,3111,2026-05-19 06:00:00+00:00,4545.0,time_stop,90,3.403640340749703,15812.972326702293,15469.5453487074,15.812972326702294,15.469545348707399,31.282517675409693,343.426977994893,312.14446031948324,0.6818812258078698,107305.5919873001,107617.73644761958,0.0030988457644546257,36.77264588753063,4.023992226520939
short,3141,2026-05-27 10:00:00+00:00,3142,2026-05-27 14:00:00+00:00,4458.10009765625,4611.954279804642,3996.537551211073,3154,2026-05-29 14:00:00+00:00,4611.954279804642,stop,12,3.283674495491443,14638.949589021739,15144.15664296711,14.638949589021738,15.14415664296711,29.783106231988846,-505.2070539453706,-534.9901601773595,-1.0,107617.73644761958,107082.74628744222,-0.00529476138544979,39.554377460892624,3.889687868315151
short,3170,2026-06-03 06:00:00+00:00,3171,2026-06-03 10:00:00+00:00,4471.7001953125,4606.61513374054,4066.95538002838,3204,2026-06-10 22:00:00+00:00,4066.95538002838,take_profit,33,3.724806970968016,16656.22005957904,15148.623750145587,16.656220059579038,15.148623750145587,31.804843809724623,1507.5963094334513,1475.7914656237267,3.0,107082.74628744222,108558.53775306595,0.014683554109173196,35.31532905303974,3.8202939642842497
short,3312,2026-07-08 06:00:00+00:00,3313,2026-07-08 10:00:00+00:00,4053.5,4235.212395377071,3508.362813868788,3403,2026-07-29 10:00:00+00:00,4064.800048828125,time_stop,90,2.806143518247548,11374.702751216437,11406.41230999136,11.374702751216438,11.40641230999136,22.7811150612078,-31.70955877492377,-54.49067383613157,-0.062186450212580804,108558.53775306595,108504.04707922981,-0.0005343154724436435,42.81249303332048,4.244377808964451
long,3436,2026-08-05 22:00:00+00:00,3437,2026-08-06 02:00:00+00:00,4346.7001953125,4035.1694929294617,5281.292302461615,3527,2026-08-27 02:00:00+00:00,4661.2001953125,time_stop,90,1.7105268412277712,7435.147354852027,7973.1080464181605,7.4351473548520275,7.973108046418161,15.408255401270189,537.9606915661341,522.5524361648639,1.009531316156797,108504.04707922981,109026.59951539467,0.004903081739175766,38.83050707053838,8.022833742992862
long,3559,2026-09-03 10:00:00+00:00,3560,2026-09-03 14:00:00+00:00,4517.10009765625,4286.647896344157,5208.4567015925295,3605,2026-09-16 06:00:00+00:00,4368.0,end_of_data,45,2.3236679338478123,10496.24065090465,10149.781535047245,10.496240650904651,10.149781535047245,20.646022185951896,-346.4591158574055,-367.1051380433574,-0.6469892533347038,109026.59951539467,108659.49437735131,-0.003427721602449624,42.55229896834341,5.415740321892762
