direction,signal_bar,signal_timestamp_utc,entry_bar,entry_timestamp_utc,entry_price,stop_price,tp_price,exit_bar,exit_timestamp_utc,exit_price,exit_reason,bars_held,units,notional_entry,notional_exit,cost_entry,cost_exit,cost_total,gross_pnl,net_pnl,r_multiple,equity_before,equity_after,return_frac,atr_at_entry,stop_distance_atr
long,1499,2025-04-23 14:00:00+00:00,1500,2025-04-23 18:00:00+00:00,33.53499984741211,31.59556540322122,39.35330317998478,1590,2025-05-14 18:00:00+00:00,32.38999938964844,time_stop,90,253.738327472115,8509.11477305998,8218.58427195222,8.50911477305998,8.21858427195222,16.7276990450122,-290.53050110776013,-307.25820015277236,-0.5903785308099716,97686.21373182813,97378.95553167535,-0.003121851993058513,0.45443383383932906,4.267803802822927
long,1622,2025-05-22 02:00:00+00:00,1623,2025-05-22 06:00:00+00:00,33.79999923706055,31.96770001343976,39.29689690792291,1713,2025-06-12 06:00:00+00:00,36.07500076293945,time_stop,90,267.73605248853875,9049.478369846212,9658.578297790433,9.049478369846213,9.658578297790433,18.708056667636647,609.0999279442206,590.391871276584,1.2416102656984704,97378.95553167535,97969.34740295194,0.006017375594149355,0.2673005969118033,6.854826531589676
long,1732,2025-06-17 10:00:00+00:00,1733,2025-06-17 14:00:00+00:00,37.17499923706055,35.79829162572027,41.305122071081385,1748,2025-06-20 02:00:00+00:00,35.79829162572027,stop,15,358.48172582263925,13326.557883956762,12833.033363490336,13.326557883956763,12.833033363490337,26.1595912474471,-493.5245204664266,-519.6841117138737,-1.0,97969.34740295194,97449.66329123807,-0.00526502828291818,0.3267083742797305,4.213873043124174
long,1773,2025-06-26 06:00:00+00:00,1774,2025-06-26 10:00:00+00:00,36.584999084472656,35.330754399817124,40.34773313843925,1864,2025-07-18 06:00:00+00:00,38.744998931884766,time_stop,90,391.41174438597363,14319.798310012691,15165.247618161702,14.319798310012692,15.165247618161702,29.485045928174394,845.4493081490106,815.9642622208361,1.7221518845864874,97449.66329123807,98265.62755345891,0.00831045917475141,0.29924666829810864,4.191340514461659
long,1864,2025-07-18 06:00:00+00:00,1865,2025-07-18 10:00:00+00:00,38.7400016784668,37.37017690094262,42.849476011039336,1915,2025-07-30 18:00:00+00:00,37.37017690094262,stop,50,361.36440904042837,13999.257812764357,13504.251891545397,13.999257812764357,13.504251891545398,27.503509704309757,-495.0059212189614,-522.5094309232712,-1.0,98265.62755345891,97743.11812253564,-0.005277809906158111,0.31482447234840016,4.351074639484393
long,1944,2025-08-06 14:00:00+00:00,1945,2025-08-06 18:00:00+00:00,37.96500015258789,37.06818070175999,40.655458505071586,2002,2025-08-20 06:00:00+00:00,37.06818070175999,stop,57,549.0440395887852,20844.4570467657,20352.063672701355,20.8444570467657,20.352063672701355,41.19652071946706,-492.3933740643452,-533.5898947838123,-1.0,97743.11812253564,97209.52822775183,-0.005418329357068924,0.2568200611794579,3.492014785407394
long,2016,2025-08-22 14:00:00+00:00,2017,2025-08-22 18:00:00+00:00,39.03499984741211,37.208076177213584,44.515770858007684,2107,2025-09-15 22:00:00+00:00,43.16999816894531,time_stop,90,268.06014535747374,10463.727733126256,11572.155984249355,10.463727733126255,11.572155984249356,22.03588371737561,1108.4282511231004,1086.3923674057248,2.263366767306632,97209.52822775183,98295.92059515756,0.011091851809759638,0.3119242805500867,5.856946009386307
long,2110,2025-09-16 10:00:00+00:00,2111,2025-09-16 14:00:00+00:00,43.255001068115234,42.15088513981707,46.567348853009726,2114,2025-09-17 02:00:00+00:00,42.15088513981707,stop,3,448.46503318783624,19398.355489552192,18903.198103124734,19.39835548955219,18.903198103124733,38.301553592676925,-495.1573864274547,-533.4589400201316,-1.0,98295.92059515756,97762.46165513742,-0.005386761408014343,0.319116080886057,3.4599194287936794
long,2139,2025-09-23 06:00:00+00:00,2140,2025-09-23 10:00:00+00:00,44.52000045776367,41.04303708174346,54.9508905858243,2230,2025-10-14 18:00:00+00:00,50.345001220703125,time_stop,90,141.64373864963358,6305.979309521044,7131.054195220757,6.305979309521044,7.131054195220757,13.437033504741802,825.0748856997121,811.6378521949704,1.6753126602118107,97762.46165513742,98574.09950733239,0.008240143972726854,0.43696246049286463,7.957121470110784
long,2301,2025-10-30 14:00:00+00:00,2302,2025-10-30 18:00:00+00:00,48.625,46.30334006369494,55.58997980891518,2392,2025-11-20 19:00:00+00:00,50.35499954223633,time_stop,90,213.87640507704552,10399.740196871338,10769.74627974978,10.399740196871338,10.76974627974978,21.169486476621117,370.0060828784402,348.8365964018191,0.7451563061339791,98574.09950733239,98922.9361037342,0.003512615084554269,0.7266587156019373,3.1949798254079744
